Continuum,Query,Google Title,Real WikiHow Title,URL
policy,"site:wikihow.com ""Public Policy""",How to Be a Good Citizen: 25 Ways to Make a Difference - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Be-a-Good-Citizen&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAsQAg&usg=AOvVaw2gmtSEq3gXR_OMsseDZeeB
policy,"site:wikihow.com ""Public Policy""",How to Become an Activist and Advocate for Worthy Causes - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Become-an-Activist&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAYQAg&usg=AOvVaw3hxZLMGw106mbpuws62vcY
policy,"site:wikihow.com ""Public Policy""","Ways to Help a Community: Volunteering, Donating, & More - wikiHow",Error Resolving,/url?q=https://www.wikihow.com/Help-Your-Community&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAQQAg&usg=AOvVaw2w7xRGJ7e-Tnj_qLQo146H
policy,"site:wikihow.com ""Public Policy""",16 Volunteering Ideas to Get Service Hours for High School - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Get-Service-Hours-for-High-School&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECA8QAg&usg=AOvVaw2I2G2jS_njh-pX4mrYNFd9
policy,"site:wikihow.com ""Public Policy""",How to Start a Community Center (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Start-a-Community-Center&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAgQAg&usg=AOvVaw0lrDxzXj8daOSedVl3KAJ3
policy,"site:wikihow.com ""Public Policy""",How to Run for Mayor (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Run-for-Mayor&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECA4QAg&usg=AOvVaw0zcOr8zmKjleX7fPKQVWPP
policy,"site:wikihow.com ""Public Policy""",4 Ways to Have a Balanced Lifestyle - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Have-a-Balanced-Lifestyle&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAkQAg&usg=AOvVaw10Ze427HICGI8Nk2vWnWX5
policy,"site:wikihow.com ""Public Policy""",4 Ways to Write a Financial Aid Statement - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Write-a-Financial-Aid-Statement&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAUQAg&usg=AOvVaw2deHBAEy77tmt0350slHWV
policy,"site:wikihow.com ""Public Policy""",wikiHow Experts,Error Resolving,/url?q=https://www.wikihow.com/Experts&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAoQAg&usg=AOvVaw0kCeTjCNE8NaW2N0q9W5GU
policy,"site:wikihow.com ""Public Policy""",3 Ways to Ask Dua - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Ask-Dua&sa=U&ved=2ahUKEwiE6uP1--STAxUeKVkFHQRgJ9cQFnoECAcQAg&usg=AOvVaw0RflCfg6ZV6sl08vkPLjuA
policy,site:wikihow.com impact of Public Policy,How to Speak at a School Board Meeting: 14 Steps (with Pictures),Error Resolving,/url?q=https://www.wikihow.com/Speak-at-a-School-Board-Meeting&sa=U&ved=2ahUKEwi4gK_5--STAxUdLFkFHUn1BrEQFnoECA0QAg&usg=AOvVaw3jLC6bOPSht2R05eITJjuK
