Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
10615641,"17:17, 29 July 2013",Jordan,False,revert,active,,-49,(Reverted edits by Mandy89 (Talk); changed back to last version by Votebot)
10578025,"20:01, 25 July 2013",Mandy89,False,addition,reverted,Jordan,49,(Adding video via video picker tool)
10455555,"17:34, 12 July 2013",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
9787744,"15:34, 3 May 2013",4.30.228.98,False,deletion,active,,-20,
9787738,"15:32, 3 May 2013",4.30.228.98,False,addition,active,,20,
9355307,"20:43, 6 March 2013",24.114.27.64,False,adjustment,active,,0,(→‎Things You'll Need)
9355295,"20:42, 6 March 2013",24.114.27.64,False,adjustment,active,,0,(→‎Tips)
9355288,"20:42, 6 March 2013",24.114.27.64,False,addition,active,,19,
9315662,"17:43, 2 March 2013",Nick56x,False,revert,active,,-141,(Reverted edits by NancyR (Talk); changed back to last version by Zack)
9315318,"16:15, 2 March 2013",NancyR,False,addition,reverted,Nick56x,16,(→‎Tips)
9315316,"16:14, 2 March 2013",NancyR,False,addition,reverted,Nick56x,125,(→‎Tips)
7812965,"11:59, 23 May 2012",Zack,False,revert,reverted,Nick56x,15,(Reverted edits by 68.54.255.206 (Talk); changed back to last version by Elvina)
7810744,"01:23, 23 May 2012",68.54.255.206,False,deletion,reverted,Zack,-15,(→‎Steps)
7416212,"18:52, 11 March 2012",Elvina,False,addition,reverted,Zack,6,(Edits from the spell checker tool)
5829781,"19:30, 5 April 2011",Firecycle,False,addition,active,,3,
5829750,"19:22, 5 April 2011",EinarK,False,addition,active,,51,(Added Image using ImageAdder Tool)
5829473,"18:38, 5 April 2011",Tderouin,False,major_addition,active,,4094,(Rolling back bug)
5818723,"00:09, 3 April 2011",Skyline180,False,major_deletion,active,,-4094,(Added Image using ImageAdder Tool)
4318121,"16:40, 21 February 2010",DifuWu,False,revert,active,,45,(Reverted edits by 65.93.41.74 (Talk); changed back to last version by 92.135.88.55)
4318118,"16:37, 21 February 2010",65.93.41.74,False,deletion,reverted,DifuWu,-45,
3866556,"13:41, 25 September 2009",92.135.88.55,False,adjustment,reverted,DifuWu,0,(→‎Steps)
2838727,"00:48, 7 December 2008",WikiHowUser20221012045502,False,deletion,active,,-110,(removing unlicensed images)
2779590,"02:01, 23 November 2008",Flickety,False,addition,active,,37,(categorizing)
2771526,"00:08, 21 November 2008",Sedition,False,addition,active,,250,(Related wikiHows)
2769598,"13:20, 20 November 2008",Elocina,False,deletion,active,,-86,(editing article via New Article Boost feature)
2769594,"13:16, 20 November 2008",Rollingreenhills,False,adjustment,active,,0,
2769588,"13:07, 20 November 2008",Rollingreenhills,False,addition,active,,288,
2769568,"12:49, 20 November 2008",86.156.134.50,False,major_addition,active,,1987,
2769525,"12:05, 20 November 2008",86.156.134.50,False,major_addition,active,,2258,(New page: Building a straw bale house is great. It is a very low carbon method of creating a home. This is a VERY ROUGH GUIDE to the things and methods you might need to build one.   Once built the ...)
