Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
24404356,"17:35, 18 April 2018",Seymour Edits,False,addition,reverted,R2_d2000,487,(Adding Quick Summary for Wikihaus)
24229214,"09:03, 18 March 2018",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
23673374,"10:07, 6 December 2017",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
23331104,"14:32, 5 October 2017",Joel.Miles925,False,revert,active,,11150,(RCP reverted edits by 97.78.143.18 (talk) to  revision #23326916 by Annalise.Fransen)
23330943,"13:47, 5 October 2017",97.78.143.18,False,major_deletion,reverted,Joel.Miles925,-11150,(UOHIQW)
23326916,"19:09, 4 October 2017",Annalise.Fransen,False,deletion,reverted,Joel.Miles925,-40,(Edit via Quality Guardian: Removed video that didn't perfectly match the text.)
23325471,"13:59, 4 October 2017",SarahB,False,revert,active,,11884,(RCP reverted edits by 97.78.143.18 (talk) to  revision #23318177 by Votebot)
23325457,"13:55, 4 October 2017",97.78.143.18,False,major_deletion,reverted,Joel.Miles925,-11884,(Replacing page with 'pppppppppppppppppppppppoooooooooooooooooooopppppppppppppp')
23318177,"08:52, 3 October 2017",Votebot,False,adjustment,reverted,SarahB,0,(reordering tips and warnings based on votes)
23294568,"13:48, 29 September 2017",CelesteTu,False,revert,active,,11941,(RCP reverted edits by 97.78.143.18 (talk) to  revision #23289405 by SarahB)
23294566,"13:47, 29 September 2017",97.78.143.18,False,major_deletion,reverted,Joel.Miles925,-11569,(Removing all content from page)
23294547,"13:41, 29 September 2017",97.78.143.18,False,deletion,reverted,Joel.Miles925,-372,
23289405,"14:13, 28 September 2017",SarahB,False,revert,reverted,CelesteTu,603,(Reverted edits by 97.78.143.18 (Talk); changed back to last version by Votebot)
23289382,"14:08, 28 September 2017",97.78.143.18,False,addition,reverted,Joel.Miles925,482,
23289370,"14:04, 28 September 2017",97.78.143.18,False,addition,reverted,Joel.Miles925,90,
23289366,"14:04, 28 September 2017",97.78.143.18,False,deletion,reverted,Joel.Miles925,-28,(→‎Making a Tesla Coil)
23289365,"14:04, 28 September 2017",97.78.143.18,False,major_deletion,reverted,Joel.Miles925,-1152,
23289362,"14:03, 28 September 2017",97.78.143.18,False,addition,reverted,Joel.Miles925,5,
21457936,"09:43, 6 December 2016",Votebot,False,adjustment,reverted,SarahB,0,(reordering tips and warnings based on votes)
21387650,"15:25, 23 November 2016",UnitGuardian,False,addition,active,,19,(Adding conversion template.)
21291756,"23:23, 6 November 2016",Flickety,False,deletion,active,,-15,(Switch to appropriate category)
20934714,"04:48, 10 September 2016",Ruben Gabriel,False,addition,active,,295,(→‎Warnings)
20934442,"03:58, 10 September 2016",WikiHowUser20230227233914,False,revert,active,,-294,(Reverted edits by 36.79.88.68 (Talk); changed back to last version by RelatedWikihowsBot)
20934437,"03:57, 10 September 2016",36.79.88.68,False,addition,reverted,WikiHowUser20230227233914,294,
19398085,"03:29, 12 January 2016",RelatedWikihowsBot,False,deletion,reverted,WikiHowUser20230227233914,-49,(Removing redundant wikitext from Related wikiHows section)
17975289,"20:20, 27 July 2015",InterwikiBot,False,deletion,active,,-215,"(Removing interwiki links, no longer needed in wikitext)"
17445891,"00:04, 27 May 2015",Wikihowitzer,False,addition,active,,395,(Clarified this is a solid-state Tesla coil tutorial.)
16606086,"12:10, 9 February 2015",Wikivisual,False,deletion,active,,-80,(Saving new step-by-step photos)
13864881,"17:31, 8 June 2014",InterwikiBot,False,addition,active,,38,(Adding interwiki link)
13839767,"18:14, 5 June 2014",Votebot,False,adjustment,reverted,SarahB,0,(reordering tips and warnings based on votes)
13262323,"16:55, 10 April 2014",InterwikiBot,False,addition,active,,33,(Adding interwiki link)
13162840,"04:27, 1 April 2014",InterwikiBot,False,addition,active,,48,(Adding interwiki link)
12977519,"19:19, 13 March 2014",Krystle,False,revert,active,,-7,(Undid edit #12977503 by Krystle (Talk))
12977514,"19:17, 13 March 2014",Anna,False,addition,reverted,Joel.Miles925,2,(minor edit for testing software)
12977503,"19:16, 13 March 2014",Krystle,False,addition,reverted,Krystle,7,(test edit)
12977073,"18:36, 13 March 2014",Helenofpylos,False,sourcing,active,,-141,"(Cleaned up introduction, fixed sources and citations, and a few other minor edits)"
12758326,"23:06, 20 February 2014",Serendipitee,False,addition,active,,10,(change category to newly created category)
12428957,"21:00, 17 January 2014",InterwikiBot,False,addition,active,,29,(Adding interwiki link)
12368357,"17:49, 11 January 2014",Votebot,False,adjustment,reverted,SarahB,0,(reordering tips and warnings based on votes)
12230561,"17:15, 27 December 2013",Votebot,False,adjustment,reverted,SarahB,0,(reordering tips and warnings based on votes)
12086593,"18:13, 12 December 2013",TJean,False,revert,active,,42,(Intro reworking project. Please do not revert.)
11876400,"08:06, 22 November 2013",Wikiphoto,False,addition,active,,13,(Enlarging and centering Steps photos)
11876399,"08:05, 22 November 2013",Wikiphoto,False,deletion,active,,-64,(Saving new step-by-step photos)
11796931,"21:04, 14 November 2013",Abrogation316,False,revert,active,,11448,(Reverted edits by 69.70.10.106 (Talk); changed back to last version by BR)
11796925,"21:01, 14 November 2013",69.70.10.106,False,addition,reverted,Abrogation316,56,
11796915,"21:00, 14 November 2013",69.70.10.106,False,addition,reverted,Abrogation316,68,
11796847,"20:55, 14 November 2013",69.70.10.106,False,addition,reverted,Abrogation316,9,
11796844,"20:54, 14 November 2013",69.70.10.106,False,major_deletion,reverted,Abrogation316,-2422,(Removing all content from page)
11796834,"20:53, 14 November 2013",69.70.10.106,False,major_deletion,reverted,Abrogation316,-9159,(→‎Steps)
11784963,"22:55, 13 November 2013",BR,False,revert,reverted,Abrogation316,240,(Reverted edits by 67.20.132.255 (Talk); changed back to last version by Wikiphoto)
11784888,"22:46, 13 November 2013",67.20.132.255,False,deletion,reverted,BR,-240,
11731242,"18:33, 8 November 2013",Wikiphoto,False,addition,reverted,BR,127,(Enlarging and centering Steps photos)
11731240,"18:33, 8 November 2013",Wikiphoto,False,major_addition,reverted,BR,660,(Saving new step-by-step photos)
11072714,"00:48, 11 September 2013",Isorhythmic,False,revert,active,,-154,(Reverted edits by 96.125.207.56 (Talk); changed back to last version by InterwikiBot)
11072539,"00:21, 11 September 2013",96.125.207.56,False,addition,reverted,Isorhythmic,154,(→‎Video)
10490265,"16:30, 16 July 2013",InterwikiBot,False,addition,reverted,Isorhythmic,37,(Adding interwiki link)
10332754,"13:52, 30 June 2013",109.153.232.194,False,addition,active,,1,
9480015,"00:19, 26 March 2013",Lutherus Shyrilser,False,revert,active,,0,(Reverted edits by 147.41.128.8 (Talk); changed back to last version by Isorhythmic)
9480008,"00:17, 26 March 2013",147.41.128.8,False,adjustment,reverted,Lutherus Shyrilser,0,
9401615,"06:21, 14 March 2013",Isorhythmic,False,revert,reverted,Lutherus Shyrilser,-16,(Reverted edits by 50.201.182.2 (Talk); changed back to last version by InterwikiBot)
9397135,"14:46, 13 March 2013",50.201.182.2,False,addition,reverted,Isorhythmic,16,(→‎Steps)
9338630,"04:45, 5 March 2013",InterwikiBot,False,adjustment,reverted,Isorhythmic,0,(Adding interwiki link)
9180868,"07:36, 9 February 2013",Lutherus Shyrilser,False,revert,active,,10756,(Reverted edits by 67.243.154.210 (Talk); changed back to last version by Christieb)
9180844,"07:22, 9 February 2013",67.243.154.210,False,major_deletion,reverted,Lutherus Shyrilser,-10756,(Removing all content from page)
8401248,"05:17, 9 September 2012",Christieb,False,sourcing,reverted,Lutherus Shyrilser,4,(→‎Sources and Citations)
8401226,"05:15, 9 September 2012",Christieb,False,sourcing,reverted,Lutherus Shyrilser,-5,(→‎Sources and Citations)
8401204,"05:13, 9 September 2012",Christieb,False,sourcing,reverted,Lutherus Shyrilser,65,(→‎Sources and Citations)
8024990,"03:46, 3 July 2012",EpcotMagic,False,addition,active,,42,(Adding video via video picker tool)
7880027,"22:03, 4 June 2012",Rosy Guerra,False,addition,active,,33,(Link to Spanish translation)
6477498,"00:31, 10 August 2011",Wendy Weaver,False,addition,active,,42,(Weaving the web of links)
6418672,"22:56, 29 July 2011",Wendy Weaver,False,addition,active,,77,(Weaving the web of links)
6189478,"20:02, 12 June 2011",BR,False,revert,reverted,Abrogation316,173,(Reverted edits by 68.187.33.182 (Talk); changed back to last version by LordStDennis)
6189096,"19:03, 12 June 2011",68.187.33.182,False,deletion,reverted,BR,-173,(→‎Things You'll Need)
5962324,"05:12, 4 May 2011",LordStDennis,False,addition,reverted,BR,1,
5921701,"21:39, 25 April 2011",WikiHowUser20221012045502,False,deletion,active,,-103,(categorization)
5842300,"15:55, 8 April 2011",Kanhu,False,revert,active,,8630,(Reverted edits by 216.170.85.56 (Talk); changed back to last version by EinarK)
5842299,"15:53, 8 April 2011",216.170.85.56,False,deletion,reverted,Kanhu,-310,(→‎Things You'll Need)
5842298,"15:52, 8 April 2011",216.170.85.56,False,major_deletion,reverted,Kanhu,-8320,(→‎Steps)
5616432,"23:11, 13 February 2011",EinarK,False,addition,reverted,Kanhu,51,(Added Image using ImageAdder Tool)
5390658,"15:30, 19 December 2010",Homieg,False,addition,active,,40,(categorization)
5370141,"19:21, 13 December 2010",WRM,False,major_addition,active,,10509,(Creating new article)
