Continuum,Query,Google Title,Real WikiHow Title,URL
policy,"site:wikihow.com ""Taxes""",How to Tell if You're Being Pulled Over by a Legit Police Officer,Error Resolving,/url?q=https://www.wikihow.com/Tell-if-You%2527re-Being-Pulled-Over-by-a-Legit-Police-Officer&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAkQAg&usg=AOvVaw0ovep9WpGbeUqk6cJ0msxk
policy,"site:wikihow.com ""Taxes""",Legal Matters - how to articles from wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Category:Legal-Matters&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAQQAg&usg=AOvVaw3UIRm7XgAUCU9r059Qbvfz
policy,"site:wikihow.com ""Taxes""","How to Write a Police Report: Structure, Tips, & Samples - wikiHow",Error Resolving,/url?q=https://www.wikihow.com/Write-a-Police-Report&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECA0QAg&usg=AOvVaw0_VWXxjw_qT0CdIViEiBCa
policy,"site:wikihow.com ""Taxes""",Dealing with Police Officers - how to articles from wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Category:Dealing-with-Police-Officers&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAcQAg&usg=AOvVaw3ZgHY3JhKsM7ejwI32p6re
policy,"site:wikihow.com ""Taxes""",How to Understand Police Scanner Codes - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Understand-Police-Scanner-Codes&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAMQAg&usg=AOvVaw1yolg7nZdBpkGGXzjv6KDM
policy,"site:wikihow.com ""Taxes""",Popular Slang Terms for Police (& Where They Came From) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Slang-for-Police&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAUQAg&usg=AOvVaw3pZV43m9E6F3YAL6-jHVcX
policy,"site:wikihow.com ""Taxes""",How to Report Falsehoods on Police Reports: 15 Steps - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Report-Falsehoods-on-Police-Reports&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAYQAg&usg=AOvVaw21ur5rSzEhzUvzhtGgFEF2
policy,"site:wikihow.com ""Taxes""","How to Write an Incident Report: Format, Examples & Tips - wikiHow",Error Resolving,/url?q=https://www.wikihow.com/Write-an-Incident-Report&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAgQAg&usg=AOvVaw30hA22lMxDsKiB1cI5PYLW
policy,"site:wikihow.com ""Taxes""",Simple Ways to Report a Crime Anonymously in the U.S - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Report-a-Crime-Anonymously-in-the-U.S&sa=U&ved=2ahUKEwiQxpaM_OSTAxUe1fACHcOXGCYQFnoECAoQAg&usg=AOvVaw1XmemEixqAZl5aVJwg4Lqm
policy,site:wikihow.com impact of Taxes,Law Enforcement - how to articles from wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Category:Law-Enforcement&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAMQAg&usg=AOvVaw3s4FtejBSg0g8zbwlpZBuZ
policy,site:wikihow.com impact of Taxes,How to Have a Positive Law Enforcement Encounter - wikiHow Life,Error Resolving,/url?q=https://www.wikihow.com/Have-a-Positive-Law-Enforcement-Encounter&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAQQAg&usg=AOvVaw34OotOp-pIZNDVO_CEgnU_
policy,site:wikihow.com impact of Taxes,How to Request a Welfare Check for Someone - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Do-a-Welfare-Check-on-Someone&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAYQAg&usg=AOvVaw3R_1-5w_Zqhit4DEpMq1Zm
policy,site:wikihow.com impact of Taxes,How to Tell if You're Being Pulled Over by a Legit Police Officer,Error Resolving,/url?q=https://www.wikihow.com/Tell-if-You%2527re-Being-Pulled-Over-by-a-Legit-Police-Officer&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAUQAg&usg=AOvVaw1MRUIvIB2uTgGElF0MwHKj
policy,site:wikihow.com impact of Taxes,How to Report Falsehoods on Police Reports: 15 Steps - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Report-Falsehoods-on-Police-Reports&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAsQAg&usg=AOvVaw2jKncS3B994dz-NT03wzax
policy,site:wikihow.com impact of Taxes,Simple Ways to Report a Crime Anonymously in the U.S - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Report-a-Crime-Anonymously-in-the-U.S&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAwQAg&usg=AOvVaw2k12bbTKUS9EYZCQYEJ3_N
policy,site:wikihow.com impact of Taxes,How to Spot an Undercover Cop & Unmarked Police Cars - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Spot-Undercover-Cops&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECA4QAg&usg=AOvVaw3AMt4fSY-lcNce015_pyCp
policy,site:wikihow.com impact of Taxes,4 Ways to Spot Someone Impersonating a Police Officer - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Spot-Someone-Impersonating-a-Police-Officer&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAoQAg&usg=AOvVaw1pRoXKkrM2QpxXAKluWS_o
policy,site:wikihow.com impact of Taxes,Why Do Cops Touch the Back of Your Car? - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Why-Do-Cops-Touch-the-Back-of-Your-Car&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECA0QAg&usg=AOvVaw3JTs8feW2S3dx9CwJox_Q2
policy,site:wikihow.com impact of Taxes,How to Become a Police Officer (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Become-a-Police-Officer&sa=U&ved=2ahUKEwjHyveP_OSTAxUYM1kFHTPhDcsQFnoECAgQAg&usg=AOvVaw2g7ZNPaKEYd1bS7VWlJqAX
