Continuum,Query,Google Title,Real WikiHow Title,URL
policy,"site:wikihow.com ""Law Enforcement""",How to Understand US Military Aircraft Designations - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Understand-US-Military-Aircraft-Designations&sa=U&ved=2ahUKEwiUxpqR_OSTAxV8MVkFHSiFPXkQFnoECA4QAg&usg=AOvVaw1SKITR8xt_f_qle_z-1l6g
policy,"site:wikihow.com ""Law Enforcement""",How to Spot a Fake Military ID Card: 6 Things to Look For - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Spot-a-Fake-Military-ID-Card&sa=U&ved=2ahUKEwiUxpqR_OSTAxV8MVkFHSiFPXkQFnoECAUQAg&usg=AOvVaw3XP3FHaoDjhbb5Sq17urYo
policy,"site:wikihow.com ""Law Enforcement""",Army Careers - how to articles from wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Category:Army-Careers&sa=U&ved=2ahUKEwiUxpqR_OSTAxV8MVkFHSiFPXkQFnoECAYQAg&usg=AOvVaw0AUBZsIFETmbSapNX8pEI3
policy,"site:wikihow.com ""Law Enforcement""",How to Check Your ASVAB Score: 10 Steps (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Check-Your-ASVAB-Score&sa=U&ved=2ahUKEwiUxpqR_OSTAxV8MVkFHSiFPXkQFnoECAgQAg&usg=AOvVaw0ors0xaurX2Jt4vOwKTlHS
policy,"site:wikihow.com ""Law Enforcement""",Careers in Government - how to articles from wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Category:Careers-in-Government&sa=U&ved=2ahUKEwiUxpqR_OSTAxV8MVkFHSiFPXkQFnoECAoQAg&usg=AOvVaw2X882pJU1bgtghHarLtIOk
policy,"site:wikihow.com ""Law Enforcement""",How to Become an Interrogator: 15 Steps (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Become-an-Interrogator&sa=U&ved=2ahUKEwiUxpqR_OSTAxV8MVkFHSiFPXkQFnoECAQQAg&usg=AOvVaw1T7EIFDxJbwhsW6wu06H1G
policy,site:wikihow.com impact of Law Enforcement,"120+ Military Nicknames for Soldiers, Squads, & More - wikiHow",Error Resolving,/url?q=https://www.wikihow.com/Military-Nicknames&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAcQAg&usg=AOvVaw1J8EMYGu5RjUsfWszcDeGh
policy,site:wikihow.com impact of Law Enforcement,What Does Blue Falcon Mean? Military Origins & Usage - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Blue-Falcon&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAsQAg&usg=AOvVaw2461clk5Y-YFv8dTbzTF8e
policy,site:wikihow.com impact of Law Enforcement,Careers in the Military - how to articles from wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Category:Careers-in-the-Military&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAgQAg&usg=AOvVaw2X_0vdaeNaXzdDZBE-QezV
policy,site:wikihow.com impact of Law Enforcement,How to Join the U.S. Army: 11 Steps (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Join-the-U.S.-Army&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECBIQAg&usg=AOvVaw2ASgWiEgmLLCU_X1iaiZkQ
policy,site:wikihow.com impact of Law Enforcement,Army Hand Signals & Gestures: Military Communication 101 - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Army-Hand-Signals&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAkQAg&usg=AOvVaw0rLD8HJuyJJXkjMe0Hyqqr
policy,site:wikihow.com impact of Law Enforcement,How to Identify Military Rank (US Army) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Identify-Military-Rank-(US-Army)&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECA0QAg&usg=AOvVaw1FVIFwax83TKP4ilCPetP5
policy,site:wikihow.com impact of Law Enforcement,3 Ways to Salute Like a Soldier - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Salute-Like-a-Soldier&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAoQAg&usg=AOvVaw0YvsVOJmjT4aLeHrUFJ9pr
policy,site:wikihow.com impact of Law Enforcement,How to Properly Address Military Personnel - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Address-Military-Personnel&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAYQAg&usg=AOvVaw28q5Wlu46P-RHYsCe-NYen
policy,site:wikihow.com impact of Law Enforcement,How to Know Military Uniform Laws (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Know-Military-Uniform-Laws&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAUQAg&usg=AOvVaw1-R1c4h3nuZ9z2yklto_YG
policy,site:wikihow.com impact of Law Enforcement,How to Stand at Ease: 10 Steps (with Pictures) - wikiHow,Error Resolving,/url?q=https://www.wikihow.com/Stand-at-Ease&sa=U&ved=2ahUKEwi7h5OV_OSTAxX9EFkFHZ2zNtYQFnoECAQQAg&usg=AOvVaw3P9uLbmrvO6AhwAl7dkOgA
